nif,empresa,licitaciones_ganadas,importe_total,ultima_adjudicacion
A19005149,"ALCUNEZA, S.A.U.",3,7816000,2025-02-05 00:00:00+00
B30613087,"TRANSPORTES EUROPEOS DEL CAMPO DE CARTAGENA, S.L.",3,92995259,2025-02-05 00:00:00+00
B05012091,CARBURANTES Y SERVICIOS AREVALO S.L.,3,13593953,2025-02-05 00:00:00+00
B17433889,Explotacions Trias SL,3,59340566,2025-02-05 00:00:00+00
B30378822,MUEBLES MONTIEL SL,3,786630,2025-02-04 00:00:00+00
B11856903,"OBRAS Y EXCAVACIONES MANZANO, S.L.U.",3,32429042,2025-02-04 00:00:00+00
A28681724,OGILVY & MATHER PUBLICIDAD MADRID SA,3,393318734,2025-02-04 00:00:00+00
B54133889,Ingeniería mediterránea del agua SL,3,30592367,2025-02-04 00:00:00+00
B64892839,"VESTA REHABILITACIÓN, SL",3,679241180,2025-02-04 00:00:00+00
B94145885,"ORIONIS SMART WATER NETWORKS, S.L.U.",3,80190400,2025-02-04 00:00:00+00
B91599688,Pirotecnia Blanca Paloma SL.,3,1920000,2025-02-04 00:00:00+00
B21535414,SONIDO RAYMAN SL,3,15991700,2025-02-04 00:00:00+00
B67082065,"SOUMAHPROJECT, S.L.,",3,14590000,2025-02-04 00:00:00+00
B09926130,TISAIRE I ASSOCIATS CONSULTORS SLP,3,25668800,2025-02-04 00:00:00+00
B83445668,"Gastronomicon News, S.L.",3,24258600,2025-02-04 00:00:00+00
B83742080,"AYSCOM CELULAR DE SERVICIOS, S.L.",3,30266793,2025-02-04 00:00:00+00
B30489959,"Bernardo Gil Sánchez, S.L.",3,41093872,2025-02-04 00:00:00+00
A35115419,"CENTRO MEDICO JANDIA, S.A.",3,7924700,2025-02-04 00:00:00+00
B57928343,"INCORPORA2, S.L.",3,45593388,2025-02-04 00:00:00+00
B65939258,"Estrategia, Personas y Talento, S.L.",3,3707100,2025-02-04 00:00:00+00
B88263249,NATURGY NUEVAS ENERGÍAS S.L.U,3,84849695,2025-02-04 00:00:00+00
B04302279,"Hesar Ingeniería y Desarrollo, S.L.",3,25167055,2025-02-03 00:00:00+00
B42742940,"FERTEK GLOBAL SYSTEMS, S.L",3,12493554,2025-02-03 00:00:00+00
B25301631,SERVEIS DE PERSONAL I NETEJA SL (SERVINET),3,27024394,2025-02-03 00:00:00+00
B96032370,HERTOCAR SL,3,96801450,2025-02-03 00:00:00+00
B07649502,Distribuciones Medicas Muñoz sl,3,9166868,2025-02-03 00:00:00+00
B04930129,Astarte 2021 SL,3,22929515,2025-02-03 00:00:00+00
B99479289,"LA FAMA 1913, S.L.",3,11817475,2025-02-03 00:00:00+00
B54887195,"DENIA ASSITANCE, S.L.",3,5835923,2025-02-03 00:00:00+00
B53798567,"PROCON NERIUM, S.L.",3,21690134,2025-02-03 00:00:00+00
A38572327,"SOCIEDAD DE DESARROLLO DE SANTA CRUZ DE TENERIFE, S.A.U.",3,16565420,2025-02-03 00:00:00+00
B02002251,"FERRETERIA PLAZA MAYOR, S.L.",3,4641025,2025-02-03 00:00:00+00
B34257329,ECOTRAME 2012 S.L.U. (SOCIEDAD LIMITADA UNIPERSONAL),3,16828678,2025-02-03 00:00:00+00
B12610333,COSUMSE SL,3,8628972,2025-02-03 00:00:00+00
B80407463,SEAPLACE S.L.,3,36990800,2025-02-03 00:00:00+00
B85596062,Barba Carretero Juan Carlos SL,3,33289330,2025-01-31 00:00:00+00
B95616868,"Orizon constructora y medio ambiente, SL",3,22307176,2025-01-31 00:00:00+00
B75146639,GALAXIA FACILITIES SL,3,2165050,2025-01-31 00:00:00+00
B27715879,"INTEGRA MANTEMENTO, XESTION E SERVIZOS INTEGRADOS CENTRO ESPECIAL EMPREGO GALICIA, S.L.,",3,339088988,2025-01-31 00:00:00+00
B83078212,"TOPCON POSITIONING SPAIN,S.L.U.",3,19999680,2025-01-31 00:00:00+00
B99394678,Los Barquitos S.L.,3,11460500,2025-01-31 00:00:00+00
B98271661,"QUIMICA ESPECIAL APLICADA, S.L.",3,47664684,2025-01-31 00:00:00+00
B03180494,"AGROQUIMICOS DE LA VEGA, S.L.",3,24950000,2025-01-31 00:00:00+00
B18422196,"Jiménez Puertas Asesoría de Empresas, S.L.",3,15218277,2025-01-31 00:00:00+00
B93186468,SERPROCLEAN SL,3,19585200,2025-01-31 00:00:00+00
B12962981,Cumulus City SL,3,2124900,2025-01-31 00:00:00+00
A08621245,"BECOLVE DIGITAL, S.A.",3,345418727,2025-01-30 00:00:00+00
A06009492,"BM TEVISA, S.A.U.",3,2842942,2025-01-30 00:00:00+00
B40242653,"JAIME LÓPEZ MAQUINARIA, S.L.",3,12305000,2025-01-30 00:00:00+00
A78122686,"VIDEO MEDIOS, S.A.",3,3685280,2025-01-30 00:00:00+00
B15432552,Galicia Media SLU,3,56861947,2025-01-30 00:00:00+00
A35891456,Expo Meloneras S.A.,3,119338938,2025-01-30 00:00:00+00
A34277434,"GRUPO EASYCHARGER, SA",3,81270700,2025-01-30 00:00:00+00
B97579080,VIA CULTURAL AMBEL SL,3,31282217,2025-01-30 00:00:00+00
B24705071,"SALTOKI LEON, S.L.",3,13531577,2025-01-30 00:00:00+00
B01898188,URBAN CENTRAL IBERUM GESTIÓN S.L.,3,954782435,2025-01-30 00:00:00+00
B57712549,DEIXALLES SERVEIS AMBIENTALS EI SL,3,210623278,2025-01-30 00:00:00+00
B85868271,"ESCUELA CANINA NARUB, S.L.",3,18919999,2025-01-30 00:00:00+00
B35458181,CERELAN SL,3,7885168,2025-01-30 00:00:00+00
A46293460,"GRÚAS BONET, S.A",3,36246985,2025-01-30 00:00:00+00
B92727262,"CATERING EL CANTARO, S.L.",3,16336197,2025-01-29 00:00:00+00
A26016071,"Riojana de asfaltos, SA",3,38573058,2025-01-29 00:00:00+00
B84491109,"PANDORA FMS, S.L.",3,5427220,2025-01-29 00:00:00+00
B70872841,"CONSTPROM RBO, SL",3,100357593,2025-01-29 00:00:00+00
B41054248,"Manuel Gallego, S.L.",3,954800,2025-01-29 00:00:00+00
A31000268,"Cementos Portland Valderrivas, S.A.",3,49442016,2025-01-29 00:00:00+00
B08511032,"TRAMA DE GASLLAR, S.L.",3,7645978,2025-01-29 00:00:00+00
B98177389,"MOQUEREDI, SL",3,17765000,2025-01-29 00:00:00+00
A95622841,CAJASUR BANCO SAU,3,8580000,2025-01-29 00:00:00+00
B11938768,GESTION INTEGRAL DE OBRAS SERVICIOS E INSTALACIONES S.L.,3,20565000,2025-01-29 00:00:00+00
B85240992,"TROP OBRAS Y PROYECTOS, SL",3,159221560,2025-01-29 00:00:00+00
B65350043,VIA MANRESA SL,3,20404958,2025-01-29 00:00:00+00
B41852567,"CONDUCCIONES Y VIAS, S.L.",3,32443560,2025-01-29 00:00:00+00
A28991545,Sastrería Cornejo S.A.,3,17180000,2025-01-29 00:00:00+00
A78827052,PROYECTOS EJECUCIÓN Y CONTROL DE OBRAS S.A.,3,25259825,2025-01-29 00:00:00+00
B90104605,Geinsur Servicios Integrales S.L.,3,11786026,2025-01-28 00:00:00+00
B28134419,"TECNITRAMO CENTRO, S.L.",3,7243610,2025-01-28 00:00:00+00
B57835381,G-SIX INTERNATIONAL ENGINEERING S.L.,3,13179396,2025-01-28 00:00:00+00
B24227720,"GRAVERA LAS OAMAÑAS, S.L.",3,30980510,2025-01-28 00:00:00+00
B56366297,"BIOVALSURO, SL",3,9564300,2025-01-28 00:00:00+00
B99069072,"DOLMEN INGENIERÍA Y SERVICIOS TÉCNICOS, S.L.P.",3,3484400,2025-01-28 00:00:00+00
B46039079,"SERVICIOS TÉCNICOS DE LIMPIEZA, SL",3,29020200,2025-01-28 00:00:00+00
B90478751,PLESIEX SL,3,15108339,2025-01-28 00:00:00+00
B98585953,JM AUDIOVISUAL SL,3,9930000,2025-01-28 00:00:00+00
B90113325,Glow Up Infraestructuras SL,3,17487264,2025-01-28 00:00:00+00
B11833126,"OFTALMED, CCT, S.L.",3,2570600,2025-01-28 00:00:00+00
B09589185,"CENTRO CEMER MERINDADES, S.L.",3,1646500,2025-01-28 00:00:00+00
B09406042,"BARRIO Y CAMENO ARQUITECTOS, S.L.",3,13574705,2025-01-28 00:00:00+00
B85449528,"MARIA DEL MAR DE VILLA, S.L",3,1381200,2025-01-27 00:00:00+00
B83357129,LISTEN AND LEARN SL,3,28550000,2025-01-27 00:00:00+00
B09676230,"TRANSPORTES SILVINO MORATA, S.L.U.",3,4985000,2025-01-27 00:00:00+00
B87695946,"OCTUBRE PRODUCCIONES, SL",3,33486600,2025-01-27 00:00:00+00
B45888393,"Proytec, Energia y Tecnologia, SL",3,15110578,2025-01-27 00:00:00+00
B80169527,"VELASCO DE DIEGO, S.L.",3,5213306,2025-01-27 00:00:00+00
B88369004,Labware Solutions S.L,3,55168285,2025-01-27 00:00:00+00
B66582909,"ADVOOST, SL",3,54000000,2025-01-27 00:00:00+00
B65851966,"FAD Legal Boutique, S.L.P.",3,33840000,2025-01-27 00:00:00+00
B64905615,"MOONGY-AGAP2, S.L.",3,23982000,2025-01-27 00:00:00+00
B38349684,SUMINISTROS SUINCA S.L.,3,43233248,2025-01-27 00:00:00+00
B85858736,INVALCOR MADRID SLU,3,11866175,2025-01-27 00:00:00+00
B22320501,EXCAVACIONES JESUS EUSTAQUIO SL,3,8623844,2025-01-26 00:00:00+00
B67926246,VETSDECAMP S.L,3,16597059,2025-01-24 00:00:00+00
B06863542,"Sociedad de Proyectos Hevia, SL",3,2088900,2025-01-24 00:00:00+00
A36612414,"RADIO VIGO, S.A.",3,23920362,2025-01-24 00:00:00+00
B02669992,TAR 2022 ATENCION A DOMICILIO SL,3,71360344,2025-01-24 00:00:00+00
B14546360,OFG Adquisiciones e Ingeniería S.L.,3,43319868,2025-01-24 00:00:00+00
B30854541,ITV DE MAQUINARIA SL,3,5666712,2025-01-24 00:00:00+00
B44023281,"Promotora Cultural del Bajo Aragón, S.L.",3,16332971,2025-01-24 00:00:00+00
B63809560,"Wallner Europa, S.L.",3,6550564,2025-01-24 00:00:00+00
B11554789,"SUMINISTROS DE OFICINAS ALGETONER, S.L.",3,4983424,2025-01-24 00:00:00+00
B36003549,lerez ediciones s.l.,3,30578513,2025-01-24 00:00:00+00
B88113717,700monos Producciones S.L.,3,11890178,2025-01-24 00:00:00+00
B44206407,Transportes Sanitarios de Teruel SL,3,14452352,2025-01-24 00:00:00+00
A28143527,"Leybold Hispánica, S.A.",3,8815950,2025-01-24 00:00:00+00
B38953097,"CF ARQUITECTURA, PAISAJE Y URBANISMO, SLP",3,60969000,2025-01-23 00:00:00+00
B18240465,"MONTAJES ELÉCTRICOS Y FOMENTOS DEL SUR, S.L.",3,37861950,2025-01-23 00:00:00+00
B73839649,NUEVA CODIMASA SL,3,55459798,2025-01-23 00:00:00+00
B86916921,"INGENUR-VEROLIA, S.L.",3,26070000,2025-01-23 00:00:00+00
B13923586,AIR SERVICIOS AMBIENTALES SLU,3,9720993,2025-01-23 00:00:00+00
B73721870,"Fichamur, S.L.L.",3,3350000,2025-01-23 00:00:00+00
B73658775,"WTECH,S.L.",3,4175000,2025-01-23 00:00:00+00
B79332870,IGDOR S.L,3,9353849,2025-01-23 00:00:00+00
B06414478,"INGEAGUA, S.L.",3,4244502,2025-01-23 00:00:00+00
B86832714,"Likeik, S.L.",3,8430000,2025-01-23 00:00:00+00
B63063408,PERMANYER GRIÑO CONNEXIONS SLU,3,5813943,2025-01-23 00:00:00+00
B02780260,"KAYFRAPLUS, S.L.",3,3084590,2025-01-23 00:00:00+00
B70179759,"PLATAFORMAS ELEVADORAS, GRUAS Y SERVICIOS DE TRANSPORTE NORTE, S.L.",3,2766115,2025-01-23 00:00:00+00
A58763426,"Tecnohm,s.a.",3,88196880,2025-01-23 00:00:00+00
B11599768,"ISLAPLAGAS, S.L.",3,10649782,2025-01-23 00:00:00+00
B73138562,"CONEXMUL, S.L.",3,26705194,2025-01-23 00:00:00+00
B02692663,LA ESCUDERA CORREDURIA DE SEGUROS S.L.,3,211389,2025-01-23 00:00:00+00
B27476498,3edata ingeniería ambiental s.l.,3,20397000,2025-01-23 00:00:00+00
A10770345,SENER MOBILITY S.A.,3,49213920,2025-01-23 00:00:00+00
B50055813,"Hierros del Pirineo, S.L.",3,11536000,2025-01-23 00:00:00+00
B61993291,"LITOCLEAN, SL",3,56063626,2025-01-23 00:00:00+00
B73184855,SECOEMUR S.L.U.,3,3500985,2025-01-22 00:00:00+00
B19592724,Transportes Garrido y Ramos 90 SL,3,4907000,2025-01-22 00:00:00+00
B81055048,"Vestuario y Proteccion Laboral Joysa, S.L",3,16220950,2025-01-22 00:00:00+00
B38041083,"HERMANOS LUIS RODRÍGUEZ, S.L.",3,51402180,2025-01-22 00:00:00+00
B06245195,Pirotecnica Santa Barbara sl,3,2100000,2025-01-22 00:00:00+00
B14907158,GRUPO INCENTIFOR SL,3,4530770,2025-01-21 00:00:00+00
B96636089,"EXCAVACIONES BOU, SLU",3,26349800,2025-01-21 00:00:00+00
B87011128,"ULALUME, S.L",3,9386300,2025-01-21 00:00:00+00
B99270415,CONSTRUCCIONES Y CONTRATAS TRADENHOR SL,3,21521731,2025-01-21 00:00:00+00
B38024600,"Cosecan, S.L.U.",3,4143452,2025-01-21 00:00:00+00
B85162485,Inekya ingeniería SL,3,15302079,2025-01-21 00:00:00+00
B22392047,"HUDISFRU, S.L.",3,5757520,2025-01-21 00:00:00+00
B83255612,"Plai Ingenieros, S.L.",3,21746083,2025-01-21 00:00:00+00
B11419504,CONSTRUALGODONALES S.L.,3,67096888,2025-01-20 00:00:00+00
B21603287,"ALMACENES Y TRANSPORTES J MICHE, SLU",3,20700592,2025-01-20 00:00:00+00
B02884377,MULTIGESTION CYMSUR S.L.,3,24019287,2025-01-20 00:00:00+00
B53205845,ECOACTRINS SLU,3,855404453,2025-01-20 00:00:00+00
B84399989,"Nutrición Médica s,l",3,7575273,2025-01-20 00:00:00+00
B19510239,MULTISERVICIOS PACO GARCÍA 2012 S.L.,3,2750909,2025-01-20 00:00:00+00
B74211749,"GRUPO SIFU ASTURIAS, SL",3,47061382,2025-01-20 00:00:00+00
B93551760,"Gestión Integral de Construcciones, Obras y Servicios Ronda S.L.",3,44082680,2025-01-20 00:00:00+00
B50779248,SERINTOP SOLANAS S.L.,3,38213430,2025-01-20 00:00:00+00
B02924116,QRANEOS SL,3,18967794,2025-01-20 00:00:00+00
B84467752,"WHITESTONE TECHNOLOGY,S.L.",3,11122981,2025-01-20 00:00:00+00
A12877445,Soluciones Cuatroochenta SA,3,16241967,2025-01-20 00:00:00+00
B05335542,parques infantiles camipark s.l,3,11829819,2025-01-20 00:00:00+00
B76825769,"Sinérgico Consulting Empresarial, SL",3,10882536,2025-01-20 00:00:00+00
B98348493,"ACERTA SOLUCIONES, S.L.",3,35234404,2025-01-20 00:00:00+00
A28320455,APORTACIONES ESPECIALES S.A.,3,12080000,2025-01-18 00:00:00+00
B62918081,"BUSINESS PEOPLE RESERACH,SL",3,27773600,2025-01-18 00:00:00+00
B55559108,"TARROGONESA DE HIERROS Y METALES RR, S.L.",3,22687272,2025-01-18 00:00:00+00
B26546978,"SOLUCIONES ELECTRICAS Y ENERGETICAS NORTE, S.L.",3,78482706,2025-01-17 00:00:00+00
B76559681,BRUJULA SEGURIDAD SL,3,20388575,2025-01-17 00:00:00+00
B42937755,INVECTREX DIGITAL SL,3,16450000,2025-01-17 00:00:00+00
B57598716,"ESTUDI OLIVER ARQUITECTES, S.L.P",3,20348697,2025-01-17 00:00:00+00
B12832416,"CENTELLES VALLES, S.L.",3,3635000,2025-01-17 00:00:00+00
B82188269,BERDAYES COMUNICACION SL,3,6087500,2025-01-17 00:00:00+00
B72172646,"NUMENTI, S.L.U.",3,6038400,2025-01-17 00:00:00+00
A28703023,YADRA S.A.,3,11159070,2025-01-17 00:00:00+00
B06950976,"Tatachan Producciones, S.L.U.",3,9513874,2025-01-17 00:00:00+00
B56148216,Vires Formacion SL,3,60226315,2025-01-17 00:00:00+00
B13928981,"VANTIVE HEALTH, S.L.",3,441358722,2025-01-17 00:00:00+00
B79213161,"GRUPO DE BLAS RECUPERACIONES, S.L.",3,22708000,2025-01-17 00:00:00+00
B39316583,"CARPINTERIAS METALICAS MARLA, S.L.",3,64933200,2025-01-16 00:00:00+00
B83251215,"014 IN, S.L",3,40000000,2025-01-16 00:00:00+00
A80773534,"SGS INTERNATIONAL CERTIFICATION SERVICES, S.A.U.",3,2734691,2025-01-16 00:00:00+00
B72008048,"JERMAT URBANIZACIONES Y CONSTRUCCIONES, S.L.U.",3,25042046,2025-01-16 00:00:00+00
B93483170,Huertum Agricultura Urbana SL,3,6717091,2025-01-16 00:00:00+00
B92847862,"CAETANO MOTORS, SL",3,11812395,2025-01-16 00:00:00+00
B47748579,"MAQUIDUERO,SLU",3,92671000,2025-01-16 00:00:00+00
A59583559,"ECOLOGÍA TÉCNICA, S.A.",3,26912175,2025-01-16 00:00:00+00
B91711614,16 Escalones Producciones SL,3,11869988,2025-01-16 00:00:00+00
B88292008,"MANTENIMIENTOS ELECTROMECANICOS ARDOZ, S.L",3,2587021,2025-01-16 00:00:00+00
B93454650,IBERSOL OBRAS Y SERVICIOS SL,3,23671738,2025-01-16 00:00:00+00
B96353529,GASORBA S.L.,3,22057171,2025-01-16 00:00:00+00
B11016318,VAPORES SUARDÍAZ SUR-ATLÁNTICO S.L.,3,256999500,2025-01-16 00:00:00+00
B79892428,"Estudios Medioambientales, SL",3,19656000,2025-01-15 00:00:00+00
B61404596,"SIGUERTA, S.L.",3,5672158,2025-01-15 00:00:00+00
B60907227,"ENDATA, S.L.",3,2019000,2025-01-15 00:00:00+00
B90139114,"GRUPO PAPIRO14, S.L.",3,1563364,2025-01-15 00:00:00+00
B06173991,Maven e hijos sl,3,8254079,2025-01-15 00:00:00+00
B30493878,CONSTRUCCIONES NICOLAS MORENO S.L,3,20737185,2025-01-15 00:00:00+00
B91949164,GEOAVANCE SL,3,13235500,2025-01-15 00:00:00+00
B53681961,"AUTOCARES MISOL, S.L.",3,479750,2025-01-15 00:00:00+00
B72729163,Espectacles l'Aficio,3,840000,2025-01-15 00:00:00+00
B96211305,DISMEVAL S.L.,3,7493295,2025-01-15 00:00:00+00
B06241145,"NOGALES CARRILLO, S.L.",3,5405164,2025-01-15 00:00:00+00
B99058018,Construcciones López Lostalé S.L.,3,30344000,2025-01-15 00:00:00+00
B96029020,"BETA CONSULTING FORMACIÓN, S.L.",3,6715000,2025-01-14 00:00:00+00
B70140439,GLOBAL GEOSYSTEMS S.L.,3,4511620,2025-01-14 00:00:00+00
A30347280,operadores logisticos del mediterraneo,3,6422752024,2025-01-14 00:00:00+00
B61726741,"RECORDATI RARE DISEASES SPAIN, S.L.U.",3,9760228,2025-01-14 00:00:00+00
B84458769,"Audiovisuales Fader, S.L.",3,17541650,2025-01-14 00:00:00+00
B83951418,"FourJ's Sotware Iberica, S.L.",3,25173773,2025-01-14 00:00:00+00
B84700582,LABORATORIO DE GESTIÓN AMBIENTAL S.L.,3,15462425,2025-01-14 00:00:00+00
B98367477,TELMEX TECNOLOGICA GENERAL 21 s.l.,3,53373972,2025-01-14 00:00:00+00
A50093764,SERVICIO Y MAQUINARIA ARAGONESES S.A.,3,23838400,2025-01-14 00:00:00+00
B65794737,DAVINCI TECNOLOGÍAS DE LA INFORMACIÓN S.L,3,40402320,2025-01-14 00:00:00+00
B83423723,ENA TECNOLOGIA SL,3,45352058,2025-01-14 00:00:00+00
B46205910,ESTACIONES DE SERVICIO TRES CAMINOS S.L.,3,16661743,2025-01-14 00:00:00+00
B38464798,"Servicios Avanzados de Opinión, S.L.U.",3,10460000,2025-01-14 00:00:00+00
B06611032,AGRUPACION INTEGRAL DE SERVICIOS TURISTICOS S.L.,3,3460270,2025-01-14 00:00:00+00
B06627897,MOGUER PROYECTOS Y GESTIÓN SL,3,25652413,2025-01-14 00:00:00+00
B38903522,"instalaciones electricas y telecomunicaciones padilla, .sl.",3,65917699,2025-01-14 00:00:00+00
A92064583,"MASFALT, SA",3,832422020,2025-01-14 00:00:00+00
B24454019,LEONESA CATERING Y SERVICIOS SL,3,1834599500,2025-01-14 00:00:00+00
B97632442,"LV RECICLAMAS 2005, S.L.",3,25052625,2025-01-14 00:00:00+00
B58703240,Servei d´apats SL,3,45016732,2025-01-14 00:00:00+00
B92061381,Acer Poryectos y Obras SL,3,53919088,2025-01-14 00:00:00+00
B84185685,"Galería Futura Arte Contemporáneo, S.L.",3,21085000,2025-01-13 00:00:00+00
B65795015,"RSM SPAIN AUDITORES, SLP",3,3780000,2025-01-13 00:00:00+00
B16194821,"MATEO MATEO COMUNICACIONES, S.L.U.",3,34117752,2025-01-13 00:00:00+00
B53732061,Innovalia Grupo de Asesores SL,3,7780200,2025-01-13 00:00:00+00
B93629665,AL TRÁFICO Y MOVILIDAD SEGURA SL,3,6762800,2025-01-13 00:00:00+00
B21557533,"CONTRAINCENDIOS MACOEX, S.L.",3,22822000,2025-01-13 00:00:00+00
A12511515,CONSULTORES DE SEGURIDAD E HIGIENE DE CASTELLÓN S.A. (CONSECAS),3,14521800,2025-01-13 00:00:00+00
B42139717,"ITS DUERO, SL",3,12029820,2025-01-13 00:00:00+00
B15518830,"Xpert Unidad Técnica de Protección Radiológica, S.L.",3,13032308,2025-01-13 00:00:00+00
B82037359,Conciertos Vitoria SL,3,20580180,2025-01-13 00:00:00+00
B44631968,"FACILITY SERVICES LEVANTE, S.L.",3,50489008,2025-01-13 00:00:00+00
B44631984,"WLIP LABOR INTEGRACIÓN, S.L.",3,7243655,2025-01-13 00:00:00+00
B06420327,BELLIDO ALMEIDA E HIJOS S.L.,3,6409490,2025-01-13 00:00:00+00
B18407403,M.POVEDANO FOCHE S.L.,3,62000000,2025-01-10 00:00:00+00
B42171512,"MADERAS DE MIGUEL MARTIN, S.L.",3,51762287,2025-01-10 00:00:00+00
A29199247,TALLERES COLOMBES S.A.,3,5171841,2025-01-10 00:00:00+00
B85066116,PASTOR EPPS SL,3,15351458,2025-01-10 00:00:00+00
B95878773,AGUAS RESIDUALES 360 SL,3,5337083,2025-01-10 00:00:00+00
A47472782,"MEDIOTEC CONSULTORES, S.A. Unipersonal",3,18174000,2025-01-10 00:00:00+00
A80737646,"HARDWARE PARTS, S.A.",3,1960000,2025-01-10 00:00:00+00
B13566120,AC Health Group SL,3,1253868,2025-01-10 00:00:00+00
B62551908,"INNOVA oceanografía litoral, s.l.",3,42418500,2025-01-09 00:00:00+00
B10347078,INDRAGUA INGENIERÍA S.L.,3,95480000,2025-01-09 00:00:00+00
B98692593,Rbc Ingeseg s.l.,3,3207719,2025-01-09 00:00:00+00
B85785335,Factoría de Arte y Desarrollo SLU,3,20551847,2025-01-09 00:00:00+00
B01918804,"TYRIS TV, S.L.",3,118483468,2025-01-09 00:00:00+00
B02923449,CODE SISTEMAS Y PROYECTOS SL,3,11779794,2025-01-09 00:00:00+00
B36943579,"BABADIVA,S.L.",3,11592900,2025-01-09 00:00:00+00
A16012403,"MADERAS Y PALLETS, S.A.",3,2611100,2025-01-09 00:00:00+00
A58172875,Comunicación Spandex S.A.U,3,981668,2025-01-09 00:00:00+00
B13812730,REISLAS S.L.,3,700935,2025-01-09 00:00:00+00
B83921718,"Servytec Networks, S.L.",3,674800,2025-01-08 00:00:00+00
B86852381,COOLCHAIN LOGISTICS SL,3,68102932,2025-01-08 00:00:00+00
B95712907,"AUDITORS AND BOOKKEEPERS, S.L.P.",3,480000,2025-01-08 00:00:00+00
B57038838,PROCOM INFORMATICA GLOBAL4 SL,3,1593000,2025-01-08 00:00:00+00
B96964655,CONTENEDORES FABADO S.L.,3,6957500,2025-01-08 00:00:00+00
B05270350,"Bindu Events, S.L.",3,70481600,2025-01-08 00:00:00+00
B02136729,"Sánchez y Murcia, S.L.",3,94913682,2025-01-08 00:00:00+00
B76272921,Isla Mundial SL,3,31537384,2025-01-08 00:00:00+00
B10494771,OESTE SOLUCIONES ENERGÉTICAS,3,12202758,2025-01-08 00:00:00+00
B10772788,Tryp Security S.L.,3,2977725,2025-01-07 00:00:00+00
B81847667,CODESU COMERCIAL DE SUMINISTROS SL,3,646170,2025-01-07 00:00:00+00
B57616351,"WIFIBALEARES,S.L.",3,668000,2025-01-07 00:00:00+00
B65956567,VAIC MOBILITY SL,3,27265200,2025-01-07 00:00:00+00
A08779449,SUTEC S.A.,3,15185600,2025-01-07 00:00:00+00
B76339878,"Actura, Arte y Comunicación S.L",3,31452023,2025-01-03 00:00:00+00
B76360932,CONSTRUCCIONES ASACO 2020 SL,3,73798323,2025-01-03 00:00:00+00
B73976193,NINONA PRODUCCIONES & MANAGEMENT S.L.U,3,3200000,2025-01-03 00:00:00+00
B39354642,TALLERES METALURGICOS PONTEJOS S.L.,3,6343000,2025-01-03 00:00:00+00
B86662202,"SENDA PRODUCCIONES, S.L.",3,8116000,2025-01-03 00:00:00+00
B04731139,"AGF LOCAL, S.L.",3,9744000,2025-01-02 00:00:00+00
B21587423,"FOCUS BRAND, SL",3,6266800,2025-01-02 00:00:00+00
B09929613,"FDS CULTURAL, S.L.U.",3,2963400,2025-01-02 00:00:00+00
B38917951,AGROFORESTAL TENERIFE S.L.U.,3,12429100,2025-01-02 00:00:00+00
B38547451,"Higinio Tabares e Hijos, S.L.",3,11903031,2025-01-02 00:00:00+00
B63014856,"Labiana Pharmaceuticals,S.L.U.",3,13912000,2025-01-02 00:00:00+00
A63321228,PHOENIX Vigilancia y Seguridad SA,3,7421898,2025-01-02 00:00:00+00
B97539704,"Mondolimp España Higiene Integral, S.L.",3,17619504,2025-01-02 00:00:00+00
B36162030,CONSTRUCCIONES Y PROYECTOS ABILLEIRA S.L,3,44032244,2025-01-02 00:00:00+00
B35632553,"LIMONIUM CANARIAS, S.L.",3,5679496,2025-01-02 00:00:00+00
B65151417,"SURGEONS ON SITE, S.L.",3,13155017,2025-01-01 00:00:00+00
B54916788,"GRUPO EVENTOS DANRA, S.L.",3,15983471,2024-12-31 00:00:00+00
B47606579,"BARATZE SOSTENIBLE, S.L.",3,13249826,2024-12-31 00:00:00+00
B76814573,KRXN. S.L.,3,18485280,2024-12-31 00:00:00+00
A46598868,"Bolinches Excavaciones Industriales, S.A",3,9951729,2024-12-30 00:00:00+00
A08948143,Tecnologías del Medio Ambiente. S.A.,3,9381007,2024-12-30 00:00:00+00
B81207078,"GRUPOBC DE ASESORIA HIPOTECARIA, SL.",3,240000000,2024-12-30 00:00:00+00
B52008976,"LIBRERIA MATEO E INO, S.L",3,12368980,2024-12-30 00:00:00+00
B13785241,"IBÉRICA DE INFRAESTRUCTURAS Y SERVICIOS AMBIENTALES, S.L.",3,64190461,2024-12-30 00:00:00+00
B93257285,SOCORRISMO MÁLAGA S.L.,3,193455743,2024-12-30 00:00:00+00
B93240836,Ingeniería y obra civil viasa SLU,3,73626497,2024-12-30 00:00:00+00
B47559240,INNOVACION TECNOLÓGICA EN EDUCACIÓN S.L.U,3,101655560,2024-12-30 00:00:00+00
B30619167,"APLICACIONES DE PINTURAS INDUSTRIALES Y DECORATIVAS, S.L",3,121752900,2024-12-30 00:00:00+00
B14607725,AICOR CONSULTORES INOFRMATICOS SLU,3,36230673,2024-12-30 00:00:00+00
A83256149,"LATER ARQUITECTURA Y CONSTRUCCIÓN, S.A.",3,7575860,2024-12-30 00:00:00+00
B30728463,"HOGAR HOTEL DIAZ, S.L.",3,63103438,2024-12-30 00:00:00+00
B73265118,AQUEMUR S.L.,3,24148327,2024-12-30 00:00:00+00
B85012441,"Memora Servicios Funerarios, SL",3,5496863,2024-12-30 00:00:00+00
B29500287,querkus aventura ocio y viajes sl,3,2590000,2024-12-30 00:00:00+00
